Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,Replicates,Habitat,LabField,AmbientTemp,AmbientTempMethod,AmbientTempUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeNotes,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Wholepart,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1TempMethod,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1GrowthDur,Interactor1GrowthdDurUnit,Interactor1GrowthType,Interactor1Acc,Interactor1AccTemp,Interactor1AccTime,Interactor1AccTimeUnit,Interactor1OrigTempNotes,Interactor1OrigTime,Interactor1OrigTimeUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,Interactor1SizeSI,Interactor1SizeUnitSI,Interactor1DenValue,Interactor1DenUnit,Interactor2Common,Interactor2Kingdom,Interactor2Phylum,Interactor2Class,Interactor2Order,Interactor2Family,Interactor2Genus,Interactor2Species,Interactor2Stage,Interactor2Temp,Interactor2TempUnit,Interactor2GrowthTemp,Interactor2GrowthTempUnit,FigureTable,Citation,DOI,CuratedByCitation,CuratedByDOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate,cluster_id,version
82430,105,,PHX72111,fat content,mean lipid content per individual,,,1.76,ug mg-1 individual-1,0.16,0.16,se,,,,terrestrial,laboratory,,,,lufenuron,ingestion of lufenuron,0.0,ml,,,,,,UFRPE Recife Brazil,colony ,,0,decimal,-8.01,-34.95,Anthonomus grandis,Boll weevil,,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,adult,female,25.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 2b,Cruz et al. 2021. Lufenuron indirectly downregulates Vitellogenin in the boll weevil females reducing egg viability. Physiological Entomology 46:1,10.1111/phen.12337,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,SecondStressorValue,LocationText,01/01/2021,1,v1
82432,106,,LC7,development rate,rate of life stage completion,,,0.035,days-1,,,,,,,terrestrial,laboratory,,,,constant temperature,,,Celsius,,,,,,University of Minnesota Outreach Research and Education Park,field,01/01/2002,4,decimal,44.73347,-93.0845,Myzus persicae,Green peach aphid,,,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,juvenile,,5.9,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 4,Davis et al. 2006. Effects of high and fluctuating temperatures on Myzus persicae (Hemiptera: Aphididae). Environ Entomol 35:6,10.1093/ee/35.6.1461,,,Lauren Chapman,phuxly@gmail.com,The experiment was held at a constant temperature. This development rate was dependent on the constant temperature. The value of the temp that was held constant ranged between 5 and 35 degrees Celsius. Fed Chinese cabbage,Interactor1Temp,Location,01/01/2006,7,v1
82460,110,,PHX213,pre-blood meal period,average duration from emergence to first blood meal,,,15.0,days,1.94,1.94,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Saint-Pierre Reunion Island,field,,0,decimal,-21.3419,55.4778,Aedes albopictus,tiger mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,15.0,Celsius,,27.5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 4,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2009,-1,v1
82465,111,,PHX214,fecundity,mean number of eggs per cycle,,,50.8,eggs individual-1 cycle-1,6.76,6.76,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Saint-Pierre Reunion Island,field,,0,decimal,-21.3419,55.4778,Aedes albopictus,tiger mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,20.0,Celsius,,27.5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 6,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2009,28,v1
82469,112,,PHX215,gonotrophic cycle,mean number of gonotrophic cycles completed in individuals lifetime,,,8.1,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Saint-Pierre Reunion Island,field,,0,decimal,-21.3419,55.4778,Aedes albopictus,tiger mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,20.0,Celsius,,27.5,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Delatte et al. 2009. Influence of temperature on immature development survival longevity fecundity and gonotrophic cycles of Aedes albopictus vector of chikungunya and dengue in the Indian Ocean. J Med Entomol. 46: 33-41.,10.1603/033.046.0105,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2009,2,v1
82784,123,,ZG162,resource consumption rate,mean daily resource consumption rate,,,0.9,cm2 day-1,0.3,0.3,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Sunderland Massachusetts,field,09/01/1981,3,decimal,42.466667,-72.579167,Leptinotarsa decemlineata,Colorado potato beetle,,18.0,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,L1,,12.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Ferro et al. 1985. Colorado potato beetle (Coleoptera: Chrysomelidae) temperature-dependent growth and feeding rates. Environ. Entomol. 14,10.1093/ee/14.3.343,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Zach Gajewski,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/1985,-1,v1
82829,125,,PHX57236,blood feeding,percent taking one bloodmeal,,,60.0,percent,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary data,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,-1,v1
82835,126,,PHX57237,transmission potential,percent of individuals with transmission potential,,,28.0,percent,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary data,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,-1,v1
82887,130,,PHX1515,post-oviposition period,mean duration of life stage,,,4.19,days,0.37,0.37,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Mahallat Iran,greenhouse,03/01/2006,3,decimal,33.911111,50.453056,Planococcus citri,Citrus mealybug,,,Animalia,Arthropoda,Insecta,Homoptera,Pseudococcidae,Planococcus,citri,adult,female,18.0,Celsius,,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Goldasteh et al. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera: Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.). Arch. Biol. Sci. 61: 329-336,10.2298/abs0902329g,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,reared on coleus,Interactor1Temp,LocationText,01/01/2009,-1,v1
83086,138,,PHX8,fecundity,mean lifetime egg punctures,,,0.0,egg punctures individual-1,,,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Lower Rio Grande Valley Texas,field,06/01/2002,3,decimal,26.22,-98.12,Anthonomus grandis,Boll weevil,,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Anthonomus,grandis,adult,female,12.0,Celsius,,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 6,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12,10.1111/j.1744-7917.2005.00057.x,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2005,28,v1
83157,144,,PHX6611,lipid content,mean lipid content per individual,,,154.69,ug,31.25,31.25,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Unversity of Georgia USA,colony,,0,,,,Aedes aegypti,Yellow fever mosquito,,30.0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1b,Gulia-Nuss et al. 2015. Multiple factors contribute to anautogenous reproduction by the mosquito Aedes aegypti. J Insect Physiol. 82,10.1016/j.jinsphys.2015.08.001,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2015,1,v1
83159,146,,PHX66111,protein content,mean protein content per individual,,,86.48,ug,7.86,7.86,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Unversity of Georgia USA,colony,,0,,,,Aedes aegypti,Yellow fever mosquito,,30.0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1c,Gulia-Nuss et al. 2015. Multiple factors contribute to anautogenous reproduction by the mosquito Aedes aegypti. J Insect Physiol. 82,10.1016/j.jinsphys.2015.08.001,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2015,1,v1
83161,148,,PHX661111,glycogen content,mean glycogen content per individual,,,30.0,ug,7.5,7.5,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Unversity of Georgia USA,colony,,0,,,,Aedes aegypti,Yellow fever mosquito,,30.0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1d,Gulia-Nuss et al. 2015. Multiple factors contribute to anautogenous reproduction by the mosquito Aedes aegypti. J Insect Physiol. 82,10.1016/j.jinsphys.2015.08.001,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2015,1,v1
83163,150,,PHX95,body size,mean wet mass (waxless and gravid),,,1.92,mg,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Chatha India,colony,01/01/2016,1,decimal,32.44,74.54,Planococcus citri,Citrus mealybug,,,Animalia,Arthropoda,Insecta,Homoptera,Pseudococcidae,Planococcus,citri,adult,female,37.0,Celsius,,37.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 3,Gupta et al. 2022. Potential of wax degrading bacteria for management of the citrus mealybug Planococcus citri. BioControl 67:1,10.1007/s10526-021-10120-8,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2022,18,v1
83166,151,,PHX54,fecundity rate,mean eggs per unit time ,,,0.101,eggs individual-1 day-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,North Carolina USA,colony,,0,decimal,35.5557,-79.3877,Tribolium castaneum,Red flour beetle,,20.0,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tribolium,castaneum,adult,female,15.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 2,Halliday et al. 2015. High temperature intensifies negative density dependence of fitness in red flour beetles. Ecol. Evol. 5: 5.,10.1002/ece3.1402,,,Paul Huxley,phuxly@gmail.com,trait was the total number of eggs laid by 20 individuals over 4 days. this trait value is the product of ((egg number)/20)/4,Interactor1Temp,LocationText,01/01/2015,29,v1
83505,164,,PHX811,fecundity rate,mean offspring per unit time,,,1.2,offspring individual-1 day-1,0.13,0.13,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,not stated,colony,,0,,,,Acyrthosiphon pisum,Pea aphid,,30.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,pisum,adult (wingless),female,10.0,Celsius,,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Hubhachen et al. 2018. Influence of rearing temperature on triacylglycerol storage in the pea aphid Acyrthosiphon pisum. Archives of Insect Biochemistry and Physiology 99:2,10.1002/arch.21495,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2018,29,v1
83509,166,,PHX813,ovariole number,mean number of ovarioles per individual,,,11.4,ovarioles individual-1,1.43,1.43,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,not stated,colony,,0,,,,Acyrthosiphon pisum,Pea aphid,,30.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,pisum,adult (wingless),female,10.0,Celsius,,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Hubhachen et al. 2018. Influence of rearing temperature on triacylglycerol storage in the pea aphid Acyrthosiphon pisum. Archives of Insect Biochemistry and Physiology 99:2,10.1002/arch.21495,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024)",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2018,-1,v1
83511,167,,PHX814,reproductive capacity,mean lifetime nymphs (30 days),,,60.52,nymphs individual-1,6.33,6.33,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,not stated,colony,,0,,,,Acyrthosiphon pisum,Pea aphid,,30.0,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Acyrthosiphon,pisum,adult (wingless),female,10.0,Celsius,,10.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Hubhachen et al. 2018. Influence of rearing temperature on triacylglycerol storage in the pea aphid Acyrthosiphon pisum. Archives of Insect Biochemistry and Physiology 99:2,10.1002/arch.21495,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,Location,01/01/2018,-1,v1
83517,169,,PHX384,fecundity rate,mean eggs per unit time,,,1.77,eggs individual-1 day-1,0.06,0.06,sem,,,,terrestrial,laboratory,,,,resource depletion,quantity of resource made available during life stage,0.183,mg ml-1,,,,,,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,20.0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,22.0,Celsius,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,trait values are model predictions size-scaling the relationship between dry mass and fecundity,Interactor1Temp,SecondStressorValue,01/01/2022,29,v1
83533,170,,PHX386,mortality rate,mean per capita rate of mortality during life stage,,,0.05,individual-1 day-1,0.01,0.01,sem,,,,terrestrial,laboratory,,,,resource depletion,quantity of resource made available during life stage,0.183,mg ml-1,,,,,,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,75.0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),,22.0,Celsius,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 2,Huxley et al. 2022. Competition and resource depletion shape the thermal response of population fitness in Aedes aegypti. Commun. Biol. 5: 66.,10.1038/s42003-022-03030-7,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,01/01/2022,14,v1
83679,175,,PHX307,pre-reproductive period,mean duration of life stage,,,5.7,days,0.3,0.3,se,,,,terrestrial,laboratory,,,,,,,,,,,,,South Kisii Kenya,field,07/01/2005,4,decimal,0.233333,34.266667,Hypothenemus hampei,Coffee berry borer,,,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Hypothenemus,hampei,adult,female,20.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 5,Jaramillo et al. 2009. Thermal tolerance of the coffee berry borer Hypothenemus hampei: Predictions of climate change impact on a tropical insect pest. PLoS ONE 4(8): e6487,10.1371/journal.pone.0006487,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2009,24,v1
83703,179,,PHX511,fecundity,mean lifetime eggs per 10 individuals,,,0.0,eggs 10 individuals-1,0.0,0.15,se,,,,terrestrial,laboratory,,,,,,,,,,,,,Maharashtra India,field,,0,decimal,18.97,72.82,Aedes krombeini,,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,krombeini,adult,female,14.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Joshi 1996. Effect of fluctuating and constant temperatures on development adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 3: 151-154.,10.1016/0306-4565(95)00035-12,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,larval mortality was 100% so larvae were hatched and maintained at 26 C and then transferred to this temperature as L2s.,Interactor1Temp,LocationText,01/01/1996,28,v1
83829,190,,PHX9411,hatching rate,percent surviving life stage,,,85.9,percent,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Mersin Turkey,field,,0,decimal,36.8,34.633333,Planococcus citri,citrus mealybug,,104.0,Animalia,Arthropoda,Insecta,Homoptera,Pseudococcidae,Planococcus,citri,egg,,15.0,Celsius,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 4,Karacaoglu and Satar 2017. Bioecological characteristics of Planococcus citri Risso 1813 (Hemiptera: Pseudococcidae) under constant and alternating temperatures. Turkish Journal of Entomology 41:2,10.16970/ted.88994,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2017,20,v1
83884,197,,PHX9411,hatching rate,mean duration of life stage,,,100.0,percent,,,,,,,terrestrial,laboratory,,,,alternating temperatures,temperaures alternated between 25 and 30 degrees Celcius,,Celsius,,,,,,Mersin Turkey,field,,0,decimal,36.8,34.633333,Planococcus citri,citrus mealybug,,30.0,Animalia,Arthropoda,Insecta,Homoptera,Pseudococcidae,Planococcus,citri,egg,female,,,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 4,Karacaoglu and Satar 2017. Bioecological characteristics of Planococcus citri Risso 1813 (Hemiptera: Pseudococcidae) under constant and alternating temperatures. Turkish Journal of Entomology 41:2,10.16970/ted.88994,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2017,20,v1
83885,198,,PHX941111,mortality,mean duration of life stage,,,0.0,days,,,,,,,terrestrial,laboratory,,,,alternating temperatures,temperaures alternated between 25 and 30 degrees Celcius,,Celsius,,,,,,Mersin Turkey,field,,0,decimal,36.8,34.633333,Planococcus citri,citrus mealybug,,30.0,Animalia,Arthropoda,Insecta,Homoptera,Pseudococcidae,Planococcus,citri,N1,female,,,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 4,Karacaoglu and Satar 2017. Bioecological characteristics of Planococcus citri Risso 1813 (Hemiptera: Pseudococcidae) under constant and alternating temperatures. Turkish Journal of Entomology 41:2,10.16970/ted.88994,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/2017,13,v1
